stimulus,seed,iteration,observed_probs,observed_ranking,predicted_probs_leaf,predicted_probs_basic,predicted_probs_best,reaction_time,correlation_probs_leaf,correlation_probs_basic,correlation_probs_best,correlation_rank_leaf,correlation_rank_basic,correlation_rank_best
4,1550,1,0.97,13,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
5,1550,1,0.72,7,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
6,1550,1,0.98,16,0.75,0.916666687,0.916666687,1.621246338,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
7,1550,1,0.97,14,0.75,0.916666687,0.833333313,1.406669617,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
8,1550,1,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
9,1550,1,0.27,1,0.25,0.100000001,0.100000001,1.406669617,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
10,1550,1,0.95,12,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
11,1550,1,0.39,2,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
12,1550,1,0.67,4,0.75,0.899999976,0.875,1.406669617,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
13,1550,1,0.81,9,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
14,1550,1,0.97,15,0.75,0.899999976,0.75,1.192092896,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
15,1550,1,0.92,11,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
16,1550,1,0.91,10,0.75,0.899999976,0.899999976,1.47819519,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
1,1550,2,0.72,5,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
2,1550,2,0.72,6,0.75,0.899999976,0.875,1.406669617,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
3,1550,2,0.44,3,0.75,0.899999976,0.899999976,1.192092896,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
4,1550,2,0.97,13,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
5,1550,2,0.72,7,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
6,1550,2,0.98,16,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
7,1550,2,0.97,14,0.75,0.916666687,0.833333313,1.382827759,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
8,1550,2,0.77,8,0.75,0.899999976,0.899999976,1.192092896,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
9,1550,2,0.27,1,0.25,0.100000001,0.100000001,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
10,1550,2,0.95,12,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
11,1550,2,0.39,2,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
12,1550,2,0.67,4,0.75,0.899999976,0.875,1.382827759,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
13,1550,2,0.81,9,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
14,1550,2,0.97,15,0.75,0.899999976,0.75,1.215934753,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
15,1550,2,0.92,11,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
16,1550,2,0.91,10,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.524246423,0.526470588,0.223529412,0.055882353
1,1550,3,0.72,5,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
2,1550,3,0.72,6,0.75,0.899999976,0.875,1.430511475,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
3,1550,3,0.44,3,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
4,1550,3,0.97,13,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
5,1550,3,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
6,1550,3,0.98,16,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
7,1550,3,0.97,14,0.75,0.916666687,0.875,1.382827759,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
8,1550,3,0.77,8,0.75,0.899999976,0.899999976,1.215934753,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
9,1550,3,0.27,1,0.25,0.100000001,0.100000001,1.382827759,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
10,1550,3,0.95,12,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
11,1550,3,0.39,2,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
12,1550,3,0.67,4,0.75,0.899999976,0.875,1.406669617,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
13,1550,3,0.81,9,0.75,0.916666687,0.833333313,1.406669617,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
14,1550,3,0.97,15,0.75,0.899999976,0.75,1.287460327,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
15,1550,3,0.92,11,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
16,1550,3,0.91,10,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.505259997,0.526470588,0.223529412,0.002941176
1,1550,4,0.72,5,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
2,1550,4,0.72,6,0.75,0.899999976,0.875,1.502037048,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
3,1550,4,0.44,3,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
4,1550,4,0.97,13,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
5,1550,4,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
6,1550,4,0.98,16,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
7,1550,4,0.97,14,0.75,0.916666687,0.875,1.382827759,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
8,1550,4,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
9,1550,4,0.27,1,0.25,0.100000001,0.100000001,1.382827759,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
10,1550,4,0.95,12,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
11,1550,4,0.39,2,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
12,1550,4,0.67,4,0.75,0.899999976,0.875,1.382827759,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
13,1550,4,0.81,9,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
14,1550,4,0.97,15,0.75,0.899999976,0.75,1.192092896,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
15,1550,4,0.92,11,0.75,0.916666687,0.916666687,1.525878906,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
16,1550,4,0.91,10,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
1,1550,5,0.72,5,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
2,1550,5,0.72,6,0.75,0.899999976,0.875,1.525878906,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
3,1550,5,0.44,3,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
4,1550,5,0.97,13,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
5,1550,5,0.72,7,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
6,1550,5,0.98,16,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
7,1550,5,0.97,14,0.75,0.916666687,0.875,1.406669617,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
8,1550,5,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
9,1550,5,0.27,1,0.25,0.100000001,0.100000001,1.406669617,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
10,1550,5,0.95,12,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
11,1550,5,0.39,2,0.75,0.916666687,0.916666687,1.430511475,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
12,1550,5,0.67,4,0.75,0.899999976,0.875,1.406669617,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
13,1550,5,0.81,9,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
14,1550,5,0.97,15,0.75,0.899999976,0.75,1.215934753,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
15,1550,5,0.92,11,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
16,1550,5,0.91,10,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.487759273,0.526470588,0.223529412,-0.073529412
1,1600,1,0.72,5,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,1600,1,0.72,6,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,1600,1,0.44,3,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,1600,1,0.97,13,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,1600,1,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,1600,1,0.98,16,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,1600,1,0.97,14,0.75,0.916666687,0.875,1.502037048,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,1600,1,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,1600,1,0.27,1,0.25,0.100000001,0.100000001,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,1600,1,0.95,12,0.75,0.899999976,0.899999976,1.502037048,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,1600,1,0.39,2,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,1600,1,0.67,4,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,1600,1,0.81,9,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,1600,1,0.97,15,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,1600,1,0.92,11,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,1600,1,0.91,10,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,1600,2,0.72,5,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,1600,2,0.72,6,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,1600,2,0.44,3,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,1600,2,0.97,13,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,1600,2,0.72,7,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,1600,2,0.98,16,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,1600,2,0.97,14,0.75,0.916666687,0.875,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,1600,2,0.77,8,0.75,0.899999976,0.899999976,1.263618469,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,1600,2,0.27,1,0.25,0.100000001,0.100000001,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,1600,2,0.95,12,0.75,0.899999976,0.899999976,1.502037048,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,1600,2,0.39,2,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,1600,2,0.67,4,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,1600,2,0.81,9,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,1600,2,0.97,15,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,1600,2,0.92,11,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,1600,2,0.91,10,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,1600,3,0.72,5,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,1600,3,0.72,6,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,1600,3,0.44,3,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,1600,3,0.97,13,0.75,0.916666687,0.916666687,1.47819519,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,1600,3,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,1600,3,0.98,16,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,1600,3,0.97,14,0.75,0.916666687,0.875,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,1600,3,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,1600,3,0.27,1,0.25,0.100000001,0.100000001,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,1600,3,0.95,12,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,1600,3,0.39,2,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,1600,3,0.67,4,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,1600,3,0.81,9,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,1600,3,0.97,15,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,1600,3,0.92,11,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,1600,3,0.91,10,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,1600,4,0.72,5,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,1600,4,0.72,6,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,1600,4,0.44,3,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,1600,4,0.97,13,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,1600,4,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,1600,4,0.98,16,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,1600,4,0.97,14,0.75,0.916666687,0.875,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,1600,4,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,1600,4,0.27,1,0.25,0.100000001,0.100000001,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,1600,4,0.95,12,0.75,0.899999976,0.899999976,1.47819519,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,1600,4,0.39,2,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,1600,4,0.67,4,0.75,0.899999976,0.833333313,1.263618469,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,1600,4,0.81,9,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,1600,4,0.97,15,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,1600,4,0.92,11,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,1600,4,0.91,10,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,1600,5,0.72,5,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,1600,5,0.72,6,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,1600,5,0.44,3,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,1600,5,0.97,13,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,1600,5,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,1600,5,0.98,16,0.75,0.916666687,0.916666687,1.263618469,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,1600,5,0.97,14,0.75,0.916666687,0.875,1.47819519,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,1600,5,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,1600,5,0.27,1,0.25,0.100000001,0.100000001,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,1600,5,0.95,12,0.75,0.899999976,0.899999976,1.59740448,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,1600,5,0.39,2,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,1600,5,0.67,4,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,1600,5,0.81,9,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,1600,5,0.97,15,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,1600,5,0.92,11,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,1600,5,0.91,10,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,1650,1,0.72,5,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
2,1650,1,0.72,6,0.75,0.899999976,0.75,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
3,1650,1,0.44,3,0.75,0.899999976,0.899999976,1.192092896,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
4,1650,1,0.97,13,0.75,0.916666687,0.916666687,1.430511475,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
5,1650,1,0.72,7,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
6,1650,1,0.98,16,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
7,1650,1,0.97,14,0.75,0.916666687,0.875,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
8,1650,1,0.77,8,0.75,0.899999976,0.875,1.406669617,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
9,1650,1,0.27,1,0.25,0.100000001,0.100000001,1.382827759,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
10,1650,1,0.95,12,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
11,1650,1,0.39,2,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
12,1650,1,0.67,4,0.75,0.899999976,0.75,1.192092896,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
13,1650,1,0.81,9,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
14,1650,1,0.97,15,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
15,1650,1,0.92,11,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
16,1650,1,0.91,10,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
1,1650,2,0.72,5,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
2,1650,2,0.72,6,0.75,0.899999976,0.75,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
3,1650,2,0.44,3,0.75,0.899999976,0.899999976,1.192092896,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
4,1650,2,0.97,13,0.75,0.916666687,0.916666687,1.430511475,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
5,1650,2,0.72,7,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
6,1650,2,0.98,16,0.75,0.916666687,0.916666687,1.287460327,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
7,1650,2,0.97,14,0.75,0.916666687,0.875,1.406669617,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
8,1650,2,0.77,8,0.75,0.899999976,0.875,1.525878906,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
9,1650,2,0.27,1,0.25,0.100000001,0.100000001,1.406669617,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
10,1650,2,0.95,12,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
11,1650,2,0.39,2,0.75,0.916666687,0.916666687,1.263618469,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
12,1650,2,0.67,4,0.75,0.899999976,0.75,1.215934753,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
13,1650,2,0.81,9,0.75,0.916666687,0.833333313,1.263618469,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
14,1650,2,0.97,15,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
15,1650,2,0.92,11,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
16,1650,2,0.91,10,0.75,0.899999976,0.899999976,1.525878906,0.566168177,0.561326369,0.480798117,0.526470588,0.223529412,-0.008823529
1,1650,3,0.72,5,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,1650,3,0.72,6,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,1650,3,0.44,3,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,1650,3,0.97,13,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,1650,3,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
